policyID,agecat,valuecat,period,numclaims,claim
9695,6,9,3,0,0
9696,5,9,1,0,0
9696,5,9,2,1,1
9696,5,9,3,0,0
9697,4,9,1,0,0
9697,4,9,2,0,0
9697,4,9,3,0,0
9698,10,9,1,0,0
9698,10,9,2,0,0
9698,10,9,3,0,0
9699,1,9,1,0,0
9699,1,9,2,0,0
9699,1,9,3,1,1
9700,10,9,1,0,0
9700,10,9,2,0,0
9700,10,9,3,0,0
9701,10,9,1,0,0
9701,10,9,2,1,1
9701,10,9,3,0,0
9702,5,9,1,0,0
9702,5,9,2,0,0
9702,5,9,3,0,0
9703,5,3,1,0,0
9703,5,3,2,0,0
9703,5,3,3,0,0
9704,6,9,1,0,0
9704,6,9,2,0,0
9704,6,9,3,0,0
9705,10,2,1,0,0
9705,10,2,2,0,0
9705,10,2,3,0,0
9706,4,9,1,0,0
9706,4,9,2,0,0
9706,4,9,3,0,0
9707,2,2,1,0,0
9707,2,2,2,0,0
9707,2,2,3,0,0
9708,4,2,1,0,0
9708,4,2,2,0,0
9708,4,2,3,0,0
9709,10,9,1,1,1
9709,10,9,2,0,0
9709,10,9,3,0,0
9710,5,9,1,0,0
9710,5,9,2,1,1
9710,5,9,3,0,0
9711,2,9,1,0,0
9711,2,9,2,0,0
9711,2,9,3,0,0
9712,4,9,1,0,0
9712,4,9,2,0,0
9712,4,9,3,0,0
9713,2,9,1,0,0
9713,2,9,2,0,0
9713,2,9,3,0,0
9714,2,9,1,0,0
9714,2,9,2,0,0
9714,2,9,3,0,0
9715,4,9,1,0,0
9715,4,9,2,0,0
9715,4,9,3,3,1
9716,2,9,1,6,1
9716,2,9,2,3,1
9716,2,9,3,2,1
9717,2,9,1,0,0
9717,2,9,2,0,0
9717,2,9,3,0,0
9718,10,9,1,1,1
9718,10,9,2,0,0
9718,10,9,3,0,0
9719,2,9,1,0,0
9719,2,9,2,0,0
9719,2,9,3,0,0
9720,1,9,1,2,1
9720,1,9,2,3,1
9720,1,9,3,4,1
9721,1,9,1,1,1
9721,1,9,2,0,0
9721,1,9,3,0,0
9722,1,9,1,0,0
9722,1,9,2,0,0
9722,1,9,3,0,0
9723,10,9,1,2,1
9723,10,9,2,1,1
9723,10,9,3,0,0
9724,10,9,1,1,1
9724,10,9,2,1,1
9724,10,9,3,1,1
9725,10,9,1,2,1
9725,10,9,2,1,1
9725,10,9,3,0,0
9726,4,2,1,0,0
9726,4,2,2,0,0
9726,4,2,3,0,0
9727,4,9,1,0,0
9727,4,9,2,0,0
9727,4,9,3,0,0
9728,2,9,1,0,0
9728,2,9,2,0,0
9728,2,9,3,0,0
9729,4,9,1,0,0
9729,4,9,2,1,1
9729,4,9,3,0,0
9730,4,9,1,0,0
9730,4,9,2,1,1
9730,4,9,3,0,0
9731,2,9,1,0,0
9731,2,9,2,2,1
9731,2,9,3,0,0
9732,2,9,1,0,0
9732,2,9,2,0,0
9732,2,9,3,0,0
9733,5,9,1,1,1
9733,5,9,2,1,1
9733,5,9,3,1,1
9734,2,9,1,1,1
9734,2,9,2,0,0
9734,2,9,3,0,0
9735,6,9,1,0,0
9735,6,9,2,0,0
9735,6,9,3,0,0
9736,2,9,1,0,0
9736,2,9,2,0,0
9736,2,9,3,0,0
9737,4,9,1,0,0
9737,4,9,2,0,0
9737,4,9,3,0,0
9738,2,9,1,0,0
9738,2,9,2,0,0
9738,2,9,3,0,0
9739,2,9,1,0,0
9739,2,9,2,0,0
9739,2,9,3,0,0
9740,10,9,1,0,0
9740,10,9,2,0,0
9740,10,9,3,0,0
9741,6,2,1,5,1
9741,6,2,2,6,1
9741,6,2,3,6,1
9742,6,9,1,0,0
9742,6,9,2,0,0
9742,6,9,3,0,0
9743,6,9,1,0,0
9743,6,9,2,0,0
9743,6,9,3,0,0
9744,6,9,1,0,0
9744,6,9,2,0,0
9744,6,9,3,0,0
9745,5,2,1,0,0
9745,5,2,2,3,1
9745,5,2,3,1,1
9746,4,9,1,1,1
9746,4,9,2,1,1
9746,4,9,3,1,1
9747,6,9,1,0,0
9747,6,9,2,0,0
9747,6,9,3,0,0
9748,4,9,1,0,0
9748,4,9,2,0,0
9748,4,9,3,0,0
9749,4,9,1,0,0
9749,4,9,2,1,1
9749,4,9,3,0,0
9750,6,9,1,0,0
9750,6,9,2,1,1
9750,6,9,3,1,1
9751,5,9,1,0,0
9751,5,9,2,0,0
9751,5,9,3,0,0
9752,6,9,1,0,0
9752,6,9,2,0,0
9752,6,9,3,0,0
9753,10,9,1,0,0
9753,10,9,2,0,0
9753,10,9,3,0,0
9754,5,9,1,0,0
9754,5,9,2,0,0
9754,5,9,3,0,0
9755,10,9,1,0,0
9755,10,9,2,0,0
9755,10,9,3,0,0
9756,5,2,1,0,0
9756,5,2,2,0,0
9756,5,2,3,1,1
9757,6,9,1,0,0
9757,6,9,2,0,0
9757,6,9,3,0,0
9758,5,2,1,0,0
9758,5,2,2,0,0
9758,5,2,3,0,0
9759,4,9,1,0,0
9759,4,9,2,0,0
9759,4,9,3,0,0
9760,10,9,1,0,0
9760,10,9,2,0,0
9760,10,9,3,0,0
9761,4,9,1,0,0
9761,4,9,2,0,0
9761,4,9,3,0,0
9762,10,9,1,0,0
9762,10,9,2,0,0
9762,10,9,3,0,0
9763,5,9,1,0,0
9763,5,9,2,0,0
9763,5,9,3,0,0
9764,6,9,1,2,1
9764,6,9,2,0,0
9764,6,9,3,0,0
9765,1,9,1,0,0
9765,1,9,2,0,0
9765,1,9,3,1,1
9766,10,2,1,4,1
9766,10,2,2,2,1
9766,10,2,3,2,1
9767,10,9,1,0,0
9767,10,9,2,0,0
9767,10,9,3,0,0
9768,2,2,1,2,1
9768,2,2,2,1,1
9768,2,2,3,1,1
9769,5,9,1,1,1
9769,5,9,2,0,0
9769,5,9,3,0,0
9770,6,2,1,0,0
9770,6,2,2,0,0
9770,6,2,3,0,0
9771,1,9,1,0,0
9771,1,9,2,0,0
9771,1,9,3,0,0
9772,6,9,1,0,0
9772,6,9,2,0,0
9772,6,9,3,0,0
9773,10,9,1,1,1
9773,10,9,2,0,0
9773,10,9,3,0,0
9774,2,9,1,0,0
9774,2,9,2,0,0
9774,2,9,3,1,1
9775,2,3,1,0,0
9775,2,3,2,0,0
9775,2,3,3,0,0
9776,4,9,1,0,0
9776,4,9,2,0,0
9776,4,9,3,0,0
9777,5,2,1,0,0
9777,5,2,2,0,0
9777,5,2,3,0,0
9778,4,9,1,0,0
9778,4,9,2,0,0
9778,4,9,3,0,0
9779,4,9,1,0,0
9779,4,9,2,0,0
9779,4,9,3,0,0
9780,4,9,1,0,0
9780,4,9,2,0,0
9780,4,9,3,0,0
9781,10,2,1,0,0
9781,10,2,2,0,0
9781,10,2,3,1,1
9782,10,9,1,0,0
9782,10,9,2,0,0
9782,10,9,3,0,0
9783,10,2,1,0,0
9783,10,2,2,0,0
9783,10,2,3,0,0
9784,2,9,1,0,0
9784,2,9,2,0,0
9784,2,9,3,0,0
9785,4,9,1,0,0
9785,4,9,2,0,0
9785,4,9,3,0,0
9786,2,9,1,0,0
9786,2,9,2,0,0
9786,2,9,3,0,0
9787,6,9,1,0,0
9787,6,9,2,0,0
9787,6,9,3,0,0
9788,2,9,1,0,0
9788,2,9,2,0,0
9788,2,9,3,0,0
9789,2,9,1,0,0
9789,2,9,2,0,0
9789,2,9,3,0,0
9790,2,2,1,0,0
9790,2,2,2,0,0
9790,2,2,3,0,0
9791,2,9,1,0,0
9791,2,9,2,0,0
9791,2,9,3,0,0
9792,2,9,1,0,0
9792,2,9,2,0,0
9792,2,9,3,0,0
9793,10,9,1,0,0
9793,10,9,2,0,0
9793,10,9,3,0,0
9794,2,9,1,0,0
9794,2,9,2,0,0
9794,2,9,3,0,0
9795,10,9,1,0,0
9795,10,9,2,1,1
9795,10,9,3,0,0
9796,4,9,1,0,0
9796,4,9,2,0,0
9796,4,9,3,0,0
9797,4,9,1,0,0
9797,4,9,2,0,0
9797,4,9,3,0,0
9798,10,2,1,0,0
9798,10,2,2,0,0
9798,10,2,3,0,0
9799,10,9,1,0,0
9799,10,9,2,0,0
9799,10,9,3,1,1
9800,2,9,1,0,0
9800,2,9,2,0,0
9800,2,9,3,0,0
9801,2,2,1,0,0
9801,2,2,2,0,0
9801,2,2,3,1,1
9802,2,9,1,0,0
9802,2,9,2,0,0
9802,2,9,3,1,1
9803,4,9,1,0,0
9803,4,9,2,0,0
9803,4,9,3,0,0
9804,10,9,1,0,0
9804,10,9,2,0,0
9804,10,9,3,0,0
9805,2,9,1,0,0
9805,2,9,2,0,0
9805,2,9,3,0,0
9806,1,9,1,0,0
9806,1,9,2,0,0
9806,1,9,3,0,0
9807,5,9,1,0,0
9807,5,9,2,0,0
9807,5,9,3,0,0
9808,10,9,1,0,0
9808,10,9,2,0,0
9808,10,9,3,0,0
9809,2,9,1,0,0
9809,2,9,2,1,1
9809,2,9,3,0,0
9810,4,9,1,0,0
9810,4,9,2,1,1
9810,4,9,3,0,0
9811,4,9,1,0,0
9811,4,9,2,0,0
9811,4,9,3,0,0
9812,2,9,1,0,0
9812,2,9,2,0,0
9812,2,9,3,0,0
9813,10,9,1,0,0
9813,10,9,2,0,0
9813,10,9,3,0,0
9814,5,9,1,0,0
9814,5,9,2,0,0
9814,5,9,3,0,0
9815,1,9,1,1,1
9815,1,9,2,0,0
9815,1,9,3,0,0
9816,2,9,1,0,0
9816,2,9,2,0,0
9816,2,9,3,0,0
9817,2,9,1,0,0
9817,2,9,2,1,1
9817,2,9,3,0,0
9818,2,9,1,0,0
9818,2,9,2,0,0
9818,2,9,3,0,0
9819,10,9,1,0,0
9819,10,9,2,0,0
9819,10,9,3,0,0
9820,4,9,1,1,1
9820,4,9,2,0,0
9820,4,9,3,1,1
9821,2,9,1,0,0
9821,2,9,2,0,0
9821,2,9,3,1,1
9822,1,9,1,0,0
9822,1,9,2,0,0
9822,1,9,3,0,0
9823,1,9,1,0,0
9823,1,9,2,0,0
9823,1,9,3,0,0
9824,2,2,1,0,0
9824,2,2,2,0,0
9824,2,2,3,0,0
9825,1,9,1,0,0
9825,1,9,2,0,0
9825,1,9,3,0,0
9826,10,9,1,0,0
9826,10,9,2,0,0
9826,10,9,3,0,0
9827,5,3,1,2,1
9827,5,3,2,2,1
9827,5,3,3,2,1
9828,6,9,1,1,1
9828,6,9,2,0,0
9828,6,9,3,0,0
9829,1,9,1,0,0
9829,1,9,2,0,0
9829,1,9,3,0,0
9830,2,9,1,0,0
9830,2,9,2,2,1
9830,2,9,3,0,0
9831,4,2,1,0,0
9831,4,2,2,0,0
9831,4,2,3,0,0
9832,5,9,1,0,0
9832,5,9,2,0,0
9832,5,9,3,0,0
9833,4,9,1,1,1
9833,4,9,2,0,0
9833,4,9,3,0,0
9834,5,9,1,0,0
9834,5,9,2,0,0
9834,5,9,3,1,1
9835,10,9,1,0,0
9835,10,9,2,0,0
9835,10,9,3,0,0
9836,4,9,1,0,0
9836,4,9,2,0,0
9836,4,9,3,0,0
9837,2,9,1,0,0
9837,2,9,2,0,0
9837,2,9,3,2,1
9838,5,9,1,0,0
9838,5,9,2,0,0
9838,5,9,3,0,0
9839,10,9,1,0,0
9839,10,9,2,0,0
9839,10,9,3,0,0
9840,5,9,1,0,0
9840,5,9,2,0,0
9840,5,9,3,0,0
9841,1,3,1,1,1
9841,1,3,2,1,1
9841,1,3,3,0,0
9842,4,2,1,0,0
9842,4,2,2,0,0
9842,4,2,3,0,0
9843,4,9,1,0,0
9843,4,9,2,0,0
9843,4,9,3,0,0
9844,6,9,1,2,1
9844,6,9,2,4,1
9844,6,9,3,4,1
9845,6,9,1,0,0
9845,6,9,2,0,0
9845,6,9,3,2,1
9846,6,9,1,0,0
9846,6,9,2,0,0
9846,6,9,3,0,0
9847,1,2,1,0,0
9847,1,2,2,1,1
9847,1,2,3,1,1
9848,6,9,1,0,0
9848,6,9,2,1,1
9848,6,9,3,0,0
9849,2,9,1,0,0
9849,2,9,2,0,0
9849,2,9,3,0,0
9850,10,2,1,0,0
9850,10,2,2,0,0
9850,10,2,3,2,1
9851,4,9,1,0,0
9851,4,9,2,0,0
9851,4,9,3,1,1
9852,10,9,1,0,0
9852,10,9,2,0,0
9852,10,9,3,0,0
9853,6,9,1,0,0
9853,6,9,2,1,1
9853,6,9,3,0,0
9854,4,9,1,0,0
9854,4,9,2,0,0
9854,4,9,3,0,0
9855,2,9,1,0,0
9855,2,9,2,0,0
9855,2,9,3,1,1
9856,6,9,1,0,0
9856,6,9,2,0,0
9856,6,9,3,0,0
9857,5,9,1,1,1
9857,5,9,2,2,1
9857,5,9,3,1,1
9858,1,9,1,0,0
9858,1,9,2,0,0
9858,1,9,3,0,0
9859,6,9,1,0,0
9859,6,9,2,0,0
9859,6,9,3,0,0
9860,6,9,1,0,0
9860,6,9,2,0,0
9860,6,9,3,0,0
9861,6,9,1,0,0
9861,6,9,2,0,0
9861,6,9,3,0,0
9862,10,2,1,0,0
9862,10,2,2,0,0
9862,10,2,3,0,0
9863,5,9,1,0,0
9863,5,9,2,0,0
9863,5,9,3,0,0
9864,10,2,1,0,0
9864,10,2,2,0,0
9864,10,2,3,0,0
9865,4,9,1,0,0
9865,4,9,2,0,0
9865,4,9,3,0,0
9866,5,9,1,0,0
9866,5,9,2,0,0
9866,5,9,3,0,0
9867,5,9,1,0,0
9867,5,9,2,0,0
9867,5,9,3,0,0
9868,6,9,1,0,0
9868,6,9,2,1,1
9868,6,9,3,0,0
9869,6,9,1,0,0
9869,6,9,2,1,1
9869,6,9,3,0,0
9870,10,9,1,0,0
9870,10,9,2,0,0
9870,10,9,3,0,0
9871,10,2,1,0,0
9871,10,2,2,0,0
9871,10,2,3,0,0
9872,10,9,1,0,0
9872,10,9,2,1,1
9872,10,9,3,0,0
9873,10,9,1,4,1
9873,10,9,2,0,0
9873,10,9,3,2,1
9874,1,9,1,0,0
9874,1,9,2,0,0
9874,1,9,3,0,0
9875,6,9,1,0,0
9875,6,9,2,0,0
9875,6,9,3,0,0
9876,2,9,1,0,0
9876,2,9,2,0,0
9876,2,9,3,2,1
9877,10,2,1,0,0
9877,10,2,2,0,0
9877,10,2,3,0,0
9878,4,9,1,0,0
9878,4,9,2,0,0
9878,4,9,3,0,0
9879,2,9,1,1,1
9879,2,9,2,0,0
9879,2,9,3,0,0
9880,10,9,1,0,0
9880,10,9,2,0,0
9880,10,9,3,0,0
9881,4,9,1,0,0
9881,4,9,2,0,0
9881,4,9,3,0,0
9882,4,9,1,0,0
9882,4,9,2,0,0
9882,4,9,3,0,0
9883,2,9,1,0,0
9883,2,9,2,0,0
9883,2,9,3,0,0
9884,10,9,1,0,0
9884,10,9,2,0,0
9884,10,9,3,0,0
9885,4,9,1,1,1
9885,4,9,2,0,0
9885,4,9,3,1,1
9886,4,2,1,0,0
9886,4,2,2,0,0
9886,4,2,3,0,0
9887,4,9,1,0,0
9887,4,9,2,0,0
9887,4,9,3,0,0
9888,4,9,1,1,1
9888,4,9,2,0,0
9888,4,9,3,1,1
9889,4,9,1,0,0
9889,4,9,2,0,0
9889,4,9,3,0,0
9890,10,9,1,0,0
9890,10,9,2,0,0
9890,10,9,3,0,0
9891,5,9,1,0,0
9891,5,9,2,0,0
9891,5,9,3,0,0
9892,2,2,1,1,1
9892,2,2,2,0,0
9892,2,2,3,0,0
9893,2,9,1,0,0
9893,2,9,2,0,0
9893,2,9,3,0,0
9894,4,9,1,0,0
9894,4,9,2,0,0
9894,4,9,3,0,0
9895,4,9,1,0,0
9895,4,9,2,0,0
9895,4,9,3,0,0
9896,6,9,1,0,0
9896,6,9,2,0,0
9896,6,9,3,0,0
9897,4,3,1,1,1
9897,4,3,2,0,0
9897,4,3,3,1,1
9898,4,9,1,0,0
9898,4,9,2,0,0
9898,4,9,3,0,0
9899,4,9,1,0,0
9899,4,9,2,0,0
9899,4,9,3,0,0
9900,5,9,1,1,1
9900,5,9,2,2,1
9900,5,9,3,1,1
9901,4,9,1,0,0
9901,4,9,2,0,0
9901,4,9,3,0,0
9902,10,9,1,0,0
9902,10,9,2,0,0
9902,10,9,3,0,0
9903,10,2,1,0,0
9903,10,2,2,0,0
9903,10,2,3,2,1
9904,6,9,1,1,1
9904,6,9,2,1,1
9904,6,9,3,0,0
9905,4,9,1,0,0
9905,4,9,2,0,0
9905,4,9,3,0,0
9906,5,2,1,0,0
9906,5,2,2,0,0
9906,5,2,3,0,0
9907,6,9,1,0,0
9907,6,9,2,0,0
9907,6,9,3,1,1
9908,6,9,1,0,0
9908,6,9,2,0,0
9908,6,9,3,0,0
9909,2,2,1,0,0
9909,2,2,2,0,0
9909,2,2,3,0,0
9910,4,9,1,0,0
9910,4,9,2,0,0
9910,4,9,3,0,0
9911,1,3,1,2,1
9911,1,3,2,3,1
9911,1,3,3,2,1
9912,4,9,1,0,0
9912,4,9,2,0,0
9912,4,9,3,0,0
9913,6,9,1,0,0
9913,6,9,2,0,0
9913,6,9,3,2,1
9914,4,9,1,1,1
9914,4,9,2,0,0
9914,4,9,3,0,0
9915,5,9,1,0,0
9915,5,9,2,0,0
9915,5,9,3,0,0
9916,10,9,1,0,0
9916,10,9,2,0,0
9916,10,9,3,0,0
9917,2,9,1,1,1
9917,2,9,2,0,0
9917,2,9,3,0,0
9918,10,9,1,0,0
9918,10,9,2,0,0
9918,10,9,3,0,0
9919,5,9,1,0,0
9919,5,9,2,0,0
9919,5,9,3,0,0
9920,10,9,1,0,0
9920,10,9,2,0,0
9920,10,9,3,1,1
9921,10,9,1,0,0
9921,10,9,2,0,0
9921,10,9,3,0,0
9922,1,9,1,1,1
9922,1,9,2,1,1
9922,1,9,3,1,1
9923,10,9,1,1,1
9923,10,9,2,1,1
9923,10,9,3,0,0
9924,4,2,1,1,1
9924,4,2,2,0,0
9924,4,2,3,1,1
9925,2,9,1,0,0
9925,2,9,2,0,0
9925,2,9,3,0,0
9926,4,9,1,0,0
9926,4,9,2,0,0
9926,4,9,3,0,0
9927,2,9,1,0,0
9927,2,9,2,0,0
9927,2,9,3,0,0
9928,4,9,1,0,0
9928,4,9,2,0,0
9928,4,9,3,0,0
9929,1,9,1,0,0
9929,1,9,2,0,0
9929,1,9,3,0,0
9930,6,9,1,1,1
9930,6,9,2,3,1
9930,6,9,3,2,1
9931,10,9,1,0,0
9931,10,9,2,0,0
9931,10,9,3,0,0
9932,5,2,1,0,0
9932,5,2,2,0,0
9932,5,2,3,0,0
9933,5,9,1,0,0
9933,5,9,2,0,0
9933,5,9,3,0,0
9934,4,9,1,0,0
9934,4,9,2,0,0
9934,4,9,3,0,0
9935,2,9,1,0,0
9935,2,9,2,0,0
9935,2,9,3,0,0
9936,5,2,1,0,0
9936,5,2,2,1,1
9936,5,2,3,0,0
9937,4,9,1,0,0
9937,4,9,2,0,0
9937,4,9,3,0,0
9938,1,9,1,0,0
9938,1,9,2,0,0
9938,1,9,3,0,0
9939,5,9,1,0,0
9939,5,9,2,0,0
9939,5,9,3,0,0
9940,4,2,1,0,0
9940,4,2,2,0,0
9940,4,2,3,0,0
9941,2,9,1,0,0
9941,2,9,2,0,0
9941,2,9,3,0,0
9942,2,9,1,0,0
9942,2,9,2,0,0
9942,2,9,3,0,0
9943,6,2,1,0,0
9943,6,2,2,0,0
9943,6,2,3,0,0
9944,1,9,1,0,0
9944,1,9,2,0,0
9944,1,9,3,0,0
9945,10,9,1,0,0
9945,10,9,2,0,0
9945,10,9,3,0,0
9946,5,9,1,0,0
9946,5,9,2,0,0
9946,5,9,3,0,0
9947,4,9,1,0,0
9947,4,9,2,0,0
9947,4,9,3,0,0
9948,4,9,1,0,0
9948,4,9,2,0,0
9948,4,9,3,1,1
9949,4,2,1,0,0
9949,4,2,2,1,1
9949,4,2,3,0,0
9950,5,2,1,0,0
9950,5,2,2,0,0
9950,5,2,3,0,0
9951,10,9,1,0,0
9951,10,9,2,0,0
9951,10,9,3,0,0
9952,4,9,1,1,1
9952,4,9,2,0,0
9952,4,9,3,0,0
9953,10,2,1,0,0
9953,10,2,2,0,0
9953,10,2,3,0,0
9954,2,9,1,0,0
9954,2,9,2,0,0
9954,2,9,3,0,0
9955,4,2,1,0,0
9955,4,2,2,0,0
9955,4,2,3,0,0
9956,6,9,1,0,0
9956,6,9,2,0,0
9956,6,9,3,0,0
9957,6,9,1,0,0
9957,6,9,2,0,0
9957,6,9,3,1,1
9958,5,9,1,0,0
9958,5,9,2,0,0
9958,5,9,3,0,0
9959,4,9,1,0,0
9959,4,9,2,0,0
9959,4,9,3,0,0
9960,2,2,1,0,0
9960,2,2,2,0,0
9960,2,2,3,1,1
9961,4,2,1,0,0
9961,4,2,2,0,0
9961,4,2,3,0,0
9962,6,9,1,0,0
9962,6,9,2,0,0
9962,6,9,3,0,0
9963,5,9,1,0,0
9963,5,9,2,0,0
9963,5,9,3,0,0
9964,4,9,1,0,0
9964,4,9,2,0,0
9964,4,9,3,0,0
9965,6,9,1,0,0
9965,6,9,2,1,1
9965,6,9,3,0,0
9966,6,9,1,0,0
9966,6,9,2,0,0
9966,6,9,3,0,0
9967,5,9,1,0,0
9967,5,9,2,0,0
9967,5,9,3,0,0
9968,4,9,1,0,0
9968,4,9,2,0,0
9968,4,9,3,0,0
9969,6,9,1,0,0
9969,6,9,2,0,0
9969,6,9,3,0,0
9970,2,9,1,0,0
9970,2,9,2,0,0
9970,2,9,3,0,0
9971,5,9,1,0,0
9971,5,9,2,0,0
9971,5,9,3,0,0
9972,10,9,1,0,0
9972,10,9,2,0,0
9972,10,9,3,1,1
9973,10,9,1,0,0
9973,10,9,2,0,0
9973,10,9,3,0,0
9974,10,2,1,0,0
9974,10,2,2,0,0
9974,10,2,3,0,0
9975,5,2,1,0,0
9975,5,2,2,0,0
9975,5,2,3,0,0
9976,5,9,1,0,0
9976,5,9,2,0,0
9976,5,9,3,0,0
9977,6,3,1,0,0
9977,6,3,2,0,0
9977,6,3,3,0,0
9978,6,9,1,0,0
9978,6,9,2,0,0
9978,6,9,3,0,0
9979,2,9,1,0,0
9979,2,9,2,0,0
9979,2,9,3,0,0
9980,10,9,1,0,0
9980,10,9,2,0,0
9980,10,9,3,0,0
9981,5,2,1,1,1
9981,5,2,2,4,1
9981,5,2,3,0,0
9982,6,9,1,0,0
9982,6,9,2,0,0
9982,6,9,3,0,0
9983,10,9,1,0,0
9983,10,9,2,0,0
9983,10,9,3,0,0
9984,2,2,1,0,0
9984,2,2,2,2,1
9984,2,2,3,3,1
9985,10,9,1,0,0
9985,10,9,2,0,0
9985,10,9,3,0,0
9986,5,9,1,0,0
9986,5,9,2,0,0
9986,5,9,3,0,0
9987,5,9,1,0,0
9987,5,9,2,0,0
9987,5,9,3,0,0
9988,1,3,1,0,0
9988,1,3,2,0,0
9988,1,3,3,0,0
9989,2,9,1,1,1
9989,2,9,2,1,1
9989,2,9,3,1,1
9990,5,3,1,0,0
9990,5,3,2,0,0
9990,5,3,3,0,0
9991,4,9,1,0,0
9991,4,9,2,0,0
9991,4,9,3,0,0
9992,5,2,1,0,0
9992,5,2,2,0,0
9992,5,2,3,0,0
9993,5,9,1,0,0
9993,5,9,2,0,0
9993,5,9,3,0,0
9994,6,9,1,0,0
9994,6,9,2,0,0
9994,6,9,3,0,0
9995,2,9,1,0,0
9995,2,9,2,0,0
9995,2,9,3,0,0
9996,4,9,1,0,0
9996,4,9,2,0,0
9996,4,9,3,0,0
9997,5,2,1,0,0
9997,5,2,2,0,0
9997,5,2,3,0,0
9998,2,2,1,0,0
9998,2,2,2,1,1
9998,2,2,3,1,1
9999,10,9,1,1,1
9999,10,9,2,2,1
9999,10,9,3,0,0
10000,2,9,1,0,0
10000,2,9,2,0,0
10000,2,9,3,0,0
10001,10,2,1,0,0
10001,10,2,2,0,0
10001,10,2,3,0,0
10002,10,9,1,0,0
10002,10,9,2,0,0
10002,10,9,3,0,0
10003,10,9,1,1,1
10003,10,9,2,0,0
10003,10,9,3,0,0
10004,5,3,1,0,0
10004,5,3,2,0,0
10004,5,3,3,0,0
10005,10,9,1,0,0
10005,10,9,2,0,0
10005,10,9,3,0,0
10006,1,2,1,0,0
10006,1,2,2,0,0
10006,1,2,3,0,0
10007,2,9,1,5,1
10007,2,9,2,2,1
10007,2,9,3,1,1
10008,4,9,1,0,0
10008,4,9,2,0,0
10008,4,9,3,0,0
10009,10,9,1,1,1
10009,10,9,2,0,0
10009,10,9,3,0,0
10010,10,9,1,2,1
10010,10,9,2,2,1
10010,10,9,3,2,1
10011,10,9,1,1,1
10011,10,9,2,0,0
10011,10,9,3,1,1
10012,6,9,1,0,0
10012,6,9,2,1,1
10012,6,9,3,0,0
10013,6,9,1,0,0
10013,6,9,2,0,0
10013,6,9,3,0,0
10014,4,9,1,0,0
10014,4,9,2,0,0
10014,4,9,3,0,0
10015,10,2,1,1,1
10015,10,2,2,0,0
10015,10,2,3,1,1
10016,10,9,1,0,0
10016,10,9,2,0,0
10016,10,9,3,0,0
10017,2,9,1,0,0
10017,2,9,2,1,1
10017,2,9,3,0,0
10018,5,9,1,0,0
10018,5,9,2,0,0
10018,5,9,3,0,0
10019,1,9,1,0,0
10019,1,9,2,0,0
10019,1,9,3,0,0
10020,10,9,1,0,0
10020,10,9,2,0,0
10020,10,9,3,1,1
10021,4,9,1,0,0
10021,4,9,2,0,0
10021,4,9,3,0,0
10022,5,9,1,0,0
10022,5,9,2,0,0
10022,5,9,3,0,0
10023,5,9,1,1,1
10023,5,9,2,0,0
10023,5,9,3,1,1
10024,4,9,1,0,0
10024,4,9,2,0,0
10024,4,9,3,0,0
10025,10,9,1,0,0
10025,10,9,2,2,1
10025,10,9,3,3,1
10026,6,9,1,0,0
10026,6,9,2,0,0
10026,6,9,3,0,0
10027,10,9,1,0,0
10027,10,9,2,0,0
10027,10,9,3,0,0
10028,4,9,1,0,0
10028,4,9,2,0,0
10028,4,9,3,0,0
10029,5,9,1,0,0
10029,5,9,2,0,0
10029,5,9,3,1,1
10030,2,9,1,0,0
10030,2,9,2,4,1
10030,2,9,3,2,1
10031,2,9,1,0,0
10031,2,9,2,0,0
10031,2,9,3,0,0
10032,10,9,1,1,1
10032,10,9,2,1,1
10032,10,9,3,0,0
10033,4,2,1,1,1
10033,4,2,2,0,0
10033,4,2,3,0,0
10034,5,9,1,0,0
10034,5,9,2,3,1
10034,5,9,3,5,1
10035,10,9,1,0,0
10035,10,9,2,0,0
10035,10,9,3,0,0
10036,4,9,1,0,0
10036,4,9,2,0,0
10036,4,9,3,0,0
10037,5,9,1,1,1
10037,5,9,2,0,0
10037,5,9,3,0,0
10038,2,9,1,0,0
10038,2,9,2,0,0
10038,2,9,3,0,0
10039,10,9,1,0,0
10039,10,9,2,0,0
10039,10,9,3,0,0
10040,4,9,1,0,0
10040,4,9,2,0,0
10040,4,9,3,0,0
10041,6,9,1,0,0
10041,6,9,2,0,0
10041,6,9,3,1,1
10042,2,9,1,0,0
10042,2,9,2,0,0
10042,2,9,3,0,0
10043,1,9,1,2,1
10043,1,9,2,2,1
10043,1,9,3,1,1
10044,10,9,1,0,0
10044,10,9,2,0,0
10044,10,9,3,0,0
10045,2,9,1,0,0
10045,2,9,2,0,0
10045,2,9,3,0,0
10046,2,2,1,2,1
10046,2,2,2,1,1
10046,2,2,3,0,0
10047,4,9,1,0,0
10047,4,9,2,0,0
10047,4,9,3,0,0
10048,2,9,1,0,0
10048,2,9,2,0,0
10048,2,9,3,0,0
10049,4,9,1,0,0
10049,4,9,2,0,0
10049,4,9,3,0,0
10050,1,9,1,1,1
10050,1,9,2,0,0
10050,1,9,3,0,0
10051,10,3,1,0,0
10051,10,3,2,0,0
10051,10,3,3,0,0
10052,2,9,1,0,0
10052,2,9,2,0,0
10052,2,9,3,0,0
10053,4,9,1,0,0
10053,4,9,2,0,0
10053,4,9,3,0,0
